公司代號,公司簡稱,財務結構-負債佔資產比率(%),財務結構-長期資金佔不動產、廠房及設備比率(%),償債能力-流動比率(%),償債能力-速動比率(%),償債能力-利息保障倍數(%),經營能力-應收款項週轉率(次),經營能力-平均收現日數,經營能力-存貨週轉率(次),經營能力-平均售貨日數,經營能力-不動產、廠房及設備週轉率(次),經營能力-總資產週轉率(次),獲利能力-資產報酬率(%),獲利能力-權益報酬率(%),獲利能力-稅前純益佔實收資本比率(%),獲利能力-純益率(%),獲利能力-每股盈餘(元),現金流量-現金流量比率(%),現金流量-現金流量允當比率(%),現金流量-現金再投資比率(%)
2534,宏盛,67.89,405546.4,158.92,9.5,6.27,60.72,6.01,0.07,5214.28,795.88,0.11,3.58,9.32,16.72,26.69,1.46,-10.53,-68.16,12.28
2535,達欣工,66.68,1346.8,148.02,87.48,10.45,3.07,118.89,0.22,1659.09,27.23,0.82,4.66,13.2,34.41,5.17,3.12,0,10.95,-3.32
2536,宏普,32.82,14651.59,293.12,12.27,72.99,67.53,5.4,0.21,1738.09,60.88,0.25,5.76,9.28,30.54,22.3,3.21,-7.28,101.07,-10.97
2537,聯上發,35.74,322580.15,416.81,58.88,69.35,48.36,7.54,0.14,2607.14,873.58,0.21,5.51,8.73,12.48,26.44,1.25,0,47.17,0
2538,基泰,55.16,261.57,179.2,41.72,0.68,27.66,13.19,0.04,9125,0.15,0.04,-0.05,-1.12,-0.77,-14.32,-0.23,-0.84,63.88,-5.52
2539,櫻花建,38.92,10386.37,373.99,44.5,16.04,152.38,2.39,0.27,1351.85,53.17,0.38,11.14,19.16,31.24,29.2,2.84,34.22,16.15,7.49
2540,愛山林,59.68,698.03,191.39,25.63,4.15,3.82,95.54,0.07,5214.28,1.38,0.12,3.63,6.66,22.89,22.48,1.78,-50.06,-119.71,-44.69
2542,興富發,65.16,2172.11,182.15,30.18,16.41,22.42,16.28,0.27,1351.85,14.22,0.31,6.83,18.62,67.35,20.73,5.57,2.32,33.48,-12.7
2543,皇昌,47.85,443.49,189.69,118.25,7.87,4.15,87.95,2.75,132.72,7.01,0.85,2.21,3.92,4.71,2.31,0.47,27.04,NA,13.89
2545,皇翔,68.88,11525.73,127.47,9.34,5.01,83.07,4.39,0.38,960.52,84.42,0.33,5.42,18.35,72.6,14.74,6.01,36.86,96.42,36.28
2546,根基,59.38,3548.18,159.38,130.64,2123.38,4.1,89.02,0.87,419.54,129.21,1.6,3.94,9.51,23.62,2.46,1.93,7.11,90.89,5.22
2547,日勝生,87.54,298.81,98.29,20.58,-3.24,5.11,71.42,0.04,9125,0.41,0.04,-5.96,-42.82,-54.12,-147.46,-5.56,0,41.41,0
2548,華固,55.8,153238.8,191.49,23.18,6468,NA,NA,NA,NA,729.92,0.33,6.91,16.43,103.98,20.64,8.73,31.81,-1117.32,25.1
2597,潤弘,47.5,219.53,119.37,89.05,4881.66,3.51,103.98,0.31,1177.41,2.77,0.8,6.71,12.9,63.25,8.16,4.5,44.62,21.8,11.45
2601,益航,70.25,170.79,102.88,96.91,-28.8,15.09,24.18,7.44,49.05,0.56,0.2,-1.84,-8.16,-14.9,-12.6,-2.93,7.19,51.9,2.49
2603,長榮,71.73,148.51,128.42,118.34,-6.07,10.32,35.36,NA,NA,1.2,0.65,-3.94,-14.9,-25.08,-6.88,-1.88,-1.83,73.34,-0.36
2605,新興,27.43,116.97,226.34,222.71,658,10.56,34.56,NA,NA,17.25,13.27,3.79,4.77,13.39,25.38,1.06,93.38,161.04,8.2
2606,裕民,57.75,163.45,194.73,191.77,-0.59,15.94,22.89,NA,NA,0.22,0.11,-0.71,-3.37,-10.1,-13.48,-1.04,15.98,37.85,1.83
2607,榮運,35.42,123.58,205.17,202.21,7.33,8.38,43.55,NA,NA,0.29,0.22,2.77,3.73,9.49,10.83,0.76,96.84,51.58,4.15
2608,嘉里大榮,38.71,108.28,97.9,92.39,103.19,6.13,59.54,3.49,104.58,1,0.74,10.27,16.02,32.89,13.76,2.68,32.39,133.33,-0.07
2609,陽明,88.03,102.98,59.43,52.21,-6.89,16.12,22.64,NA,NA,1.35,0.85,-9.1,-62.03,-52.24,-12.9,-9.22,-25.37,1.05,-7.66
2610,華航,74.22,111.24,69,53.16,265.4,17.67,20.65,NA,NA,1.05,0.63,0.8,1.2,3.44,0.5,0.1,25.71,251.61,4.83
2611,志信,39.7,218.5,130.28,124.83,-1.15,4.66,78.32,26.44,13.8,0.89,0.27,-0.9,-2.4,-3.66,-5.38,-0.37,0.06,416.42,-0.75
2612,中航,51.92,120.54,122.84,120.96,175.45,12.12,30.11,NA,NA,0.23,0.15,0.89,0.45,6.58,1.46,0.21,23.62,59.65,3.84
2613,中櫃,51.87,113.89,86.18,75.44,2.82,5.84,62.5,NA,NA,0.61,0.42,1.12,1.64,4.1,1.79,0.53,-27.4,22.8,-4.29
2614,東森,45.93,277.65,142.18,127,123.39,22.05,16.55,49.3,7.4,4.29,0.78,2.65,0.82,1.28,0.4,0.35,166.18,150.37,94.73
2615,萬海,55.05,139.43,189.34,179.7,3.88,25.07,14.55,NA,NA,1.28,0.73,2.02,3.27,6.76,2,0.51,26.66,98.28,1.3
2616,山隆,48,180.97,88,78.89,26,16.7,21.85,73.76,4.94,5.98,2.38,6.23,11.61,35.09,2.34,3.09,29,91,13
2617,台航,30.22,130.91,237.72,211.23,-0.96,15.27,23.9,*****,*****,0.26,0.18,-0.46,-0.92,-1.64,-3.7,-0.22,122.24,59.54,2.34
2618,長榮航,72.74,123.83,111.38,94.07,450.5,NA,NA,NA,NA,1.21,0.7,2.64,6.93,13.07,2.73,0.86,33.97,113.29,8.61
2630,亞航,34.86,213.61,265.03,179.48,45.69,4.17,87.52,6.42,56.85,3.71,1.25,9.17,14.19,22.05,7.15,1.85,17.53,57.66,3.76
2633,台灣高鐵,86.76,675892.93,144.98,130.55,1.6,106.84,3.41,NA,NA,596.2,0.08,2.29,6.84,8.88,10.22,0.74,29.93,310.89,19.66
2634,漢翔,60.15,159,123.97,61.94,21.37,3.85,94.8,2.26,161.5,3.91,0.91,7.32,17.43,28.56,7.62,2.29,27.47,119.13,13.02
2636,台驊投控,50.44,891.44,172.88,170.82,9.67,6.22,58.68,NA,NA,29.92,2.04,3.18,5.48,18.96,1.24,1.11,0.43,104,NA
2637,慧洋-KY,66.3,93.43,24.88,22.29,2.2,67.92,5.37,88.45,4.12,0.13,0.12,3.02,4.81,25.29,13.11,2.69,48.25,44.36,4.5
2642,宅配通,27.59,498.45,269.4,264.62,NA,6.91,52.82,17.38,21,7.75,1.19,3.76,5.12,10.6,3.15,0.87,25.04,104.87,4.23
2701,萬企,12.92,2140.65,1134,1132.87,NA,6.1,59.83,NA,NA,1.03,0.05,4.61,5.29,10.25,95.34,0.86,131.03,200.67,0.99
2702,華園,75.84,106.77,69.96,69.37,261.76,34.55,10.56,38.61,9.45,0.42,0.3,2.61,5.02,11.25,4.42,0.62,32.45,161.84,8.3
2704,國賓,16.32,183.19,370.55,354.17,24.42,29.26,12.47,19.51,18.7,0.64,0.32,3.64,4.37,13.25,11.35,1.16,69.39,108.37,2.45
2705,六福,55.69,115.65,115.62,59.05,0,15.04,24.26,3.58,101.95,0.44,0.31,-2.72,-7.54,-10.54,-11.07,-1.05,-18.81,36.54,-2.69
2706,第一店,12.68,2386.56,2617.6,2616.02,283.83,50.67,7.2,NA,NA,0.87,0.04,5.54,6.32,13.33,149.49,1.11,175.09,238.2,0.91
2707,晶華,48.88,175.67,100.9,92.73,37.9,24.7,14.77,15.2,24.01,2.04,0.91,13.17,24.99,93.57,14.13,7.53,79.08,101.63,3.9
2712,遠雄來,16.48,90.66,36.72,31.3,7404.78,39.76,9.18,13.72,26.6,0.35,0.33,4.08,4.81,7.14,12.04,0.59,42.38,182.09,0.13
2722,夏都,11.3,296.22,70.86,61.6,NA,131.91,2.76,41.42,8.81,1.5,0.39,7.51,8.51,16.86,19.25,1.37,107.99,80.25,23.7
2723,美食-KY,35.49,179.56,171.02,147.08,15086.94,82.06,4.44,14.06,25.96,4.36,1.64,13.9,21.67,161.69,8.09,11.75,80.09,120.06,20.03
2727,王品,48.76,208.71,147.06,113.93,NA,92.28,3.95,5.3,68.86,6.73,1.73,5.83,11.67,103.3,3.36,4.2,51.63,101.76,25.93
2731,雄獅,61.33,517.76,144.91,112.22,881.79,29.7,12.28,NA,NA,54.48,4.14,4.54,11.01,43.91,1.09,3.54,21.14,179.3,14.74
2739,寒舍,45.38,267.06,109.25,95.45,576.75,39.97,9.13,15.15,24.09,4.61,1.26,8.47,16.79,30.67,6.7,2.63,37.87,181.53,10.27
2748,雲品,40.79,89.13,43.15,35.09,20.03,67.25,5.42,77.47,4.71,0.76,0.7,10.58,20.08,35.61,14.46,3.18,84.52,154.93,8.85
2801,彰銀,93.14,NA,NA,NA,NA,NA,NA,NA,NA,1.44,0.02,0.62,9.05,15.71,38.98,1.35,NA,NA,NA
2809,京城銀,86.56,NA,NA,NA,NA,NA,NA,NA,NA,3.04,0.03,1.99,15.61,48.47,63.54,4.17,NA,NA,NA
2812,台中銀,93.19,NA,NA,NA,NA,NA,NA,NA,NA,1.15,0.02,0.58,8.64,12.8,32.57,1.09,NA,NA,NA
2816,旺旺保,76.45,NA,NA,NA,NA,NA,NA,NA,NA,7.52,0.42,0.87,3.61,10.22,2.05,1.03,NA,NA,NA
2820,華票,88.26,NA,NA,NA,NA,NA,NA,NA,NA,14.66,0.01,0.8,7.29,14.89,70.64,1.22,NA,NA,NA
2823,中壽,93.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.75,11.57,30.9,3.99,2.73,NA,NA,NA
2832,台產,55.51,NA,NA,NA,NA,NA,NA,NA,NA,12.4,0.26,2.82,6.3,16.4,10.72,1.35,NA,NA,NA
2834,臺企銀,95.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.38,0.35,7.5,10.65,25.15,0.87,NA,NA,NA
2836,高雄銀,95.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,0.25,5.32,8.56,19.27,0.79,NA,NA,NA
2838,聯邦銀,93.2,NA,272.3,NA,NA,NA,NA,NA,NA,1.51,0.02,0.51,7.45,12.7,22.15,1.01,NA,NA,NA
2841,台開,46,959.58,120.09,105.01,2.05,29.03,12.57,1.61,226.7,0.14,0.01,1.14,1.4,5.29,84.62,0.34,-20.52,114.39,-35.07
2845,遠東銀,92.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0.59,8.12,12.26,29.64,1.04,NA,NA,NA
2849,安泰銀,89.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.01,0.34,3.46,8.73,16.74,0.63,NA,NA,NA
2850,新產,72.83,NA,NA,NA,NA,NA,NA,NA,NA,12.34,0.41,3.54,12.52,36.86,8.28,3.35,NA,NA,NA
2851,中再保,71.72,NA,NA,NA,NA,NA,NA,NA,NA,63.08,0.4,2.29,8.13,16.23,5.7,1.36,NA,NA,NA
2852,第一保,64.12,NA,NA,NA,NA,NA,NA,NA,NA,9.02,0.37,3.3,9.33,18.74,8.55,1.59,NA,NA,NA
2855,統一證,73.12,937.5,129.26,129.19,NA,NA,NA,NA,NA,NA,NA,1.31,3.63,7.02,18.52,0.62,NA,123.28,NA
2867,三商壽,96.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,10.16,17.35,1.7,1.78,NA,NA,NA
2880,華南金,93.76,NA,NA,NA,NA,NA,NA,NA,NA,130.24,1.73,0.58,9.03,15.25,33.36,1.34,NA,NA,NA
2881,富邦金,93.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.07,0.79,12.1,50.47,11.07,4.73,NA,NA,NA
2882,國泰金,93.49,NA,662.32,NA,NA,NA,NA,NA,NA,4.12,0.07,0.77,9.73,37.46,8.91,3.79,NA,NA,NA
2883,開發金,81.27,NA,NA,NA,NA,NA,NA,NA,NA,1.86,0.03,0.68,3.57,4.74,22.07,0.4,NA,NA,NA
2884,玉山金,93.14,NA,NA,NA,NA,NA,NA,NA,NA,154.29,2.24,0.71,10.35,17.35,31.62,1.5,NA,NA,NA
2885,元大金,89.83,NA,187.49,NA,NA,NA,NA,NA,NA,3.1,0.04,0.77,6.86,13.98,17.04,1.16,NA,NA,NA
2886,兆豐金,91.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.67,7.67,20.53,40.76,1.65,NA,NA,NA
2887,台新金,90.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0.74,9.58,12.5,31.51,1.14,NA,NA,NA
2888,新光金,95.71,NA,NA,NA,NA,NA,NA,NA,NA,8.12,0.07,0.17,3.94,5.01,2.18,0.48,NA,NA,NA
2889,國票金,86.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,1.14,6.33,9.63,41.36,0.78,NA,NA,NA
2890,永豐金,92.02,NA,NA,NA,NA,NA,NA,NA,NA,2.41,0.02,1.07,6.24,8.92,26.87,0.78,NA,NA,NA
2891,中信金,94.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.07,0.59,9.98,17.41,8.74,1.43,NA,NA,NA
2892,第一金,92.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.69,9.1,16.86,38.33,1.45,NA,NA,NA
2897,王道銀行,90.46,NA,84.05,NA,NA,NA,NA,NA,NA,NA,1.57,0.58,6.15,14.96,36.71,0.69,NA,NA,NA
2901,欣欣,12.31,201.2,782.81,766.74,0,63.26,5.76,5.91,61.75,0.32,0.15,3.16,3.62,5.19,20.84,0.43,80.4,117.69,0.03
2903,遠百,65.68,132.96,45.11,37.17,5.95,52.79,6.91,7.37,49.52,0.97,0.4,1.74,4.08,14.97,3.43,0.81,11.41,115.74,6.7
2904,匯僑,20.01,214.47,273.51,260.93,14768.32,12.46,29.29,*****,*****,1.4,0.45,9.51,10.98,18.31,20.77,1.52,80.15,97.2,1.05
2905,三商,96.54,NA,1074.71,NA,NA,NA,NA,NA,NA,13.68,0.22,0.41,11.62,52.71,1.76,3.04,NA,NA,NA
2906,高林,33.02,417.11,178.44,139.04,19.2,5.63,64.83,7.52,48.53,7.41,1.02,3.18,4.53,11.27,2.96,0.46,3.89,110.78,-0.2
2908,特力,69.5,231.25,117.15,52.37,4.89,14.36,25.41,3.62,100.82,5.79,1.43,3.43,9.11,17.5,1.91,1.33,22.82,121.8,10.69
2910,統領,59.72,194.22,61.19,19.12,284.55,19.88,18.36,0.24,1520.83,0.49,0.12,1.09,1.63,2.92,5.49,0.21,0.5,14.63,0.41
2911,麗嬰房,56.74,328.53,146.48,62.77,-6,8.81,41.43,1.71,213.45,5.83,1.09,0.46,-0.38,-2.99,-0.15,-0.1,11.74,56.18,3.41
2912,統一超,65.03,190.44,103.29,77.75,141.86,NA,NA,12.27,29.74,9.64,2.33,12.16,34.62,128.53,5.17,9.46,44.95,128.1,22.94
2913,農林,34.11,624.41,194.44,14.83,5.45,6.78,53.83,0.16,2281.25,0.26,0.02,1.44,1.92,3.97,50.78,0.4,NA,15.37,NA
2915,潤泰全,43.69,3001.35,136.78,62.18,35.29,28.78,12.68,1.26,289.68,4.71,0.15,15.96,27.1,95.49,104.81,8.4,-7.82,0,1.97
2923,鼎固-KY,52.69,10504.01,623.21,100.63,335.81,27.96,13.05,0.09,4055.55,6.55,0.06,2.6,4.38,25.82,32.74,1.38,-25.76,-41.13,-6.38
2929,淘帝-KY,39.29,1024.22,263.58,260.91,138.38,2.82,129.43,63.92,5.71,14.5,0.97,12.61,20.23,148.06,12.91,10.54,34.38,NA,17.91
2936,客思達-KY,33.79,2673.71,280.89,92.56,3181.41,15.06,24.23,2.61,139.84,88.56,2.38,7.03,11.77,65.09,2.86,5.03,82.04,*****,30.71
2939,凱羿-KY,27.81,2960.34,351.16,329.63,166458.98,9.66,37.78,46.41,7.86,112.45,3.06,49.41,65.55,171.27,16.14,13.88,135.79,213.31,35.53
3406,玉晶光,43.08,109.05,80.52,59.87,-0.01,3.59,101.67,4.49,81.29,0.96,0.55,-0.37,-2.59,-14.97,-2.43,-1.54,35.79,46.56,11.48
3413,京鼎,44.83,391.66,182.42,138.58,17973.82,6.91,52.82,7.57,48.21,11.31,1.65,13.61,25.9,110.25,8.19,9.05,3,158.68,-5.79
3416,融程電,15.94,317.62,436.21,351.86,71894.33,10.64,34.3,3.75,97.33,2.63,0.7,9.81,11.53,35.84,13.97,3.06,152.9,109.57,13.95
3419,譁裕,36.27,352.15,192.7,159.49,1577.01,2.71,134.68,9.85,37.05,5.61,1.02,3.95,5.81,9.28,3.67,0.83,-6.79,36.62,-2.52
3432,台端,24.59,317.43,399.73,386.14,232.22,2.43,150.2,5.42,67.34,0.83,0.22,0.63,0.5,1.2,1.77,0.11,-9.88,-105.01,-2.73
3437,榮創,43.11,261.27,179.55,160.89,250.14,3.26,111.96,11.44,31.9,5.43,1.09,1.05,1.74,6.58,0.96,0.41,9.09,140.65,0.22
3443,創意,43.63,982.83,212.53,173.63,*****,13.08,27.9,9.43,38.7,25.02,1.56,9.25,15.31,47.31,5.93,4.11,51.62,160.23,22.07
3450,聯鈞,33.13,267.44,228.91,206.55,6816.98,5.52,66.12,10.43,34.99,3.76,1.02,20.17,31.09,174.78,18.22,10.77,80.7,238.66,10.79
3454,晶睿,26.86,615.77,306.79,204.99,13662.23,7.75,47.09,3.12,116.98,10.1,1.26,13.67,18.45,72.66,10.72,6.57,79.17,123.43,24.07
3481,群創,39.16,126.79,109.32,87.84,6.71,4.97,73.44,9.01,40.51,1.43,0.76,0.68,0.82,5.02,0.65,0.19,28.75,235.82,4.12
3494,誠研,36.99,159.68,180.27,77.34,-6.09,13.33,27.38,1.4,260.71,0.94,0.41,-2.76,-4.88,-8.13,-7.71,-0.81,5.3,-0.45,1.21
3501,維熹,21.87,238.98,368.68,269.75,355.77,3.38,107.98,2.35,155.31,2.07,0.68,9.78,12.48,76.2,14.28,5.94,96.46,87.3,10.45
3504,揚明光,35.21,182.12,175.06,146.8,-18.28,6.05,60.33,6.17,59.15,1.99,0.74,-3.52,-5.32,-14.45,-4.91,-1.74,2.82,101.84,-0.23
3515,華擎,30.37,2479.23,317.84,206.64,*****,5.97,61.13,1.78,205.05,30.57,0.87,1.96,2.77,16.52,2.24,1.38,22.18,72.13,4.5
3518,柏騰,18.93,231.42,315.27,303.97,-36.86,1.59,229.55,31.98,11.41,0.81,0.29,-12.06,-15.06,-44.83,-49.43,-5.09,25.16,76.35,1.08
3528,安馳,37.73,4438.68,255.4,124.42,30.29,4.63,78.83,5.56,65.64,126.91,1.4,7.76,12.89,31.98,5.34,2.64,-2.33,33.83,-12.09
3530,晶相光,21.54,2688.16,331.08,198.82,173848.28,28.99,12.59,4.24,86.08,46.14,1.47,13.79,17.13,22.58,9.37,1.97,134.09,71.17,41.47
3532,台勝科,7.94,153.88,594.45,437.74,586.97,7.14,51.12,4.33,84.29,0.77,0.49,3.33,3.64,11.67,6.77,0.94,217.2,189.99,5.04
3533,嘉澤,23.88,314.02,287.8,221.6,28420.86,2.52,144.84,3.73,97.85,3.75,0.83,6.49,8.66,95.7,7.78,7.38,35.71,85.48,4.68
3535,晶彩科,50.61,256.17,175.4,136.54,181.42,2.1,173.8,3.22,113.35,3.03,0.71,0.88,0.88,1.15,0.58,0.1,36.07,79.6,46.97
3536,誠創,50.67,176.7,144.12,110.38,4.36,3.49,104.58,5.25,69.52,2.46,0.88,2.86,4.24,3.5,2.53,0.22,15.39,47.34,7.41
3545,敦泰,23.53,10521.72,302.44,219.59,2924.56,7.54,48.4,3.44,106.1,84.66,0.73,1.44,1.83,8.16,1.91,0.73,36.28,293.81,10.88
3550,聯穎,41.62,647.33,299.42,266.72,15.12,2.22,164.41,9.4,38.82,8,0.93,3.28,5,23.85,3.22,1.26,23.54,156.46,5.09
3557,嘉威,31.17,194.53,207.1,192.15,-1708.76,1.75,208.57,3.02,120.86,1.1,0.43,-8.43,-13.51,-7.05,-20.41,-0.96,0,258.9,0
3563,牧德,22.88,508.3,369.81,315.79,0,2.59,140.92,2.25,162.22,3.75,0.57,15.05,18.84,58.01,24.79,4.71,66.25,96.43,4.86
3576,聯合再生,54.74,198.57,137.52,96.32,NA,3.89,93.83,3.7,98.64,1.32,0.44,-15.93,-34.61,-63.05,-38.75,-6.53,-9.46,NA,NA
3583,辛耘,38.73,167.64,178.36,117.62,48,4.58,79.69,3.22,113.35,2.34,0.98,8.38,14.36,44.78,8.37,3.6,68.82,133.49,19.37
3588,通嘉,20.59,341.52,362.13,292.22,NA,9.75,37.43,3.89,93.83,3.29,0.77,6.84,8.34,28.8,8.44,2.25,69.34,NA,10.76
3591,艾笛森,26.1,168.31,195.84,156.99,-14.67,4.81,75.88,7.43,49.12,1.5,0.69,-1.69,-2.39,-5.5,-2.55,-0.71,26.8,61.18,7.07
3593,力銘,59.7,145.78,64.84,52.23,-7.34,3.54,103.1,8.28,44.08,1.23,0.42,-9.09,-21.1,-10.64,-23.59,-1.44,NA,NA,NA
3596,智易,40.23,481.49,206.27,139.01,171.32,4.25,85.88,5.7,64.03,12.49,1.68,9.71,15.96,89.78,5.74,7.19,35.14,130.12,16.36
3605,宏致,40.07,248.6,239.61,198.81,1528.58,3.78,96.56,5.66,64.48,2.42,0.69,2.78,4.74,21.97,3.71,1.57,9.87,85.24,1.84
3607,谷崧,42.65,247.16,320.14,276.12,-10.83,2.85,128.07,6.73,54.23,1.75,0.58,-2.79,-5.08,-34.41,-5.55,-2.53,37.72,142.17,1.65
3617,碩天,28.45,1561.43,316.82,209.57,2485.21,5.98,61.03,1.95,187.17,26.55,1.22,13.29,18.53,111.16,10.41,9.02,60.49,99.62,14.07
3622,洋華,15.49,328.09,400.8,375.83,NA,5.21,70.05,4.36,83.71,1.08,0.3,-2.97,-3.72,-6.37,-10.07,-1.01,-10.63,52.56,-0.76
3645,達邁,36.54,123.65,166.98,121.78,1495.13,4.8,76.04,3.15,115.87,0.78,0.5,6.43,9.81,21.06,11.8,1.76,87.14,52.82,14.2
3653,健策,15.91,263.44,450.09,330.84,170.34,3.71,98.38,2.62,139.31,1.98,0.66,4.79,5.62,28.19,7.2,2.32,61.46,100.64,3.11
3661,世芯-KY,22.23,1178.13,310.01,273.68,-57.83,4,91.25,12.2,29.91,11.16,1.02,-5.79,-7.85,-33.16,-5.73,-3.45,73.22,99.43,12.57
3665,貿聯-KY,46.4,453.52,331.29,252.3,27.16,4.52,80.75,3.64,100.27,6.41,1.08,11.21,18.73,112.89,9.88,9.23,50.31,94.01,7.8
3669,圓展,15.47,189.67,345.82,296.75,NA,10.2,35.78,4.83,75.56,1.41,0.68,4.49,5.21,14.91,6.65,1.36,74.64,115.87,10.17
3673,TPK-KY,66.46,96.24,84.34,67.99,-0.12,8.96,40.73,9.27,39.37,2.01,0.88,-0.62,-4.94,-35.86,-1.69,-4.27,26.33,0.84,13.15
3679,新至陞,36.33,427.71,410.37,380.95,51.62,2.81,129.89,7.37,49.52,2.73,0.55,8.2,12.55,96.5,14.55,7.59,75.69,144.89,8.51
3682,亞太電,13.61,297,202.05,191.64,0,8.41,43.4,10.86,33.6,1.23,0.32,-11.91,-13.63,-14.42,-36.26,-1.19,24.62,98.8,2.05
3686,達能,6.15,137.2,587.67,492.74,-324.83,12.17,29.99,11.83,30.85,0.51,0.31,-16.74,-18.16,-15.15,-53.51,-2.1,23.09,12.99,0.64
3694,海華,50.23,183.17,141.4,97.7,10.66,4.86,75.1,6.62,55.13,7.1,1.93,2.53,4.94,6.08,1.27,0.6,44.63,154.34,21.43
3698,隆達,34.89,189.86,171.13,133.48,-12.64,2.96,123.31,4.99,73.14,1.93,0.66,-3.29,-5.49,-12.19,-5.28,-1.28,26.91,126.21,6.09
3701,大眾控,62.95,269.96,98.69,70.69,-701,4.32,84.49,5.11,71.42,5.7,1.02,2.83,7.26,8.83,2.32,0.35,-3.71,56.74,-2.79
3702,大聯大,71.89,1032.2,135.15,93.29,6.25,5.68,64.26,10.07,36.24,95.08,3,3.56,10.77,38.8,0.99,3.18,6.22,-47.11,6.24
3703,欣陸,61.54,1493.33,165.2,66.16,2.01,5.4,67.59,1.1,331.81,9.35,0.42,1.09,2.23,6.54,2.02,0.64,-6.63,33.71,-8.41
3704,合勤控,42.05,432.34,202.09,140.3,14.99,4.07,89.68,4.25,85.88,11.25,1.51,1.99,3.3,10.45,1.28,0.65,27.02,31.54,15.89
3705,永信,40.96,182.99,145.95,82.74,2022.52,3.89,93.83,1.92,190.1,1.64,0.6,6.59,10,28.56,9.83,2.47,19.56,88,-0.16
3706,神達,31.05,583.3,171.64,124.95,178.24,6.13,59.54,5.59,65.29,8.4,1.01,5.74,7.98,37.52,5.62,3.44,4.98,82.5,NA
3708,上緯投控,60.43,134.09,119.36,112.15,10.7,1.44,253.47,12.16,30.01,2.04,0.71,2.23,4.3,56.06,3.88,0.57,30.76,123.62,28.26
4104,佳醫,50.62,3374.45,161.93,146.89,15.79,3.92,93.11,4.68,77.99,20.68,0.38,3.14,5.79,45.34,7.69,3.09,5.85,48.55,0.73
4106,雃博,39.87,297.4,171.78,124.81,21.61,7.69,47.46,3.11,117.36,3.19,0.77,5.07,7.59,19.44,6.16,1.47,29.61,160.08,6.11
4108,懷特,4.52,507.46,2834.18,2610.92,*****,3.64,100.27,0.18,2027.77,0.05,0.01,-9.62,-9.93,-13.07,-915.59,-1.19,-1463.88,-182.93,-31.64
4119,旭富,13.5,175.65,356.38,245.93,251.78,8.63,42.29,1.72,212.2,1.08,0.54,11.95,14.3,63.62,21.91,5.34,110.26,79.9,4.53
4133,亞諾法,5.77,521.22,1247.94,422.1,0,6.69,54.55,0.24,1520.83,2.2,0.35,3.52,4.57,9.7,12.17,0.91,101.29,45.77,3.7
4137,麗豐-KY,36.54,367.07,209.83,182.39,6044.47,9.92,36.79,1.41,258.86,3.29,0.58,12.82,19.47,128.95,21.74,9.19,72.61,124.47,17.08
4141,龍燈-KY,66.05,1014.19,142.96,111.33,3.34,2.24,162.94,2.13,171.36,8.39,0.54,5.04,8.7,57.23,5.51,3.65,18.37,0.25,0.27
4142,國光生,54.38,215.48,333.28,263.82,-16.76,2.85,128.07,1.33,274.43,0.21,0.09,-9.81,-18.51,-26.41,-103.43,-2.54,-94.53,-252.14,-11.03
4144,康聯-KY,35.79,1163.17,136.05,110.55,2263.24,3.83,95.3,7.57,48.21,13.86,0.78,8.5,11.44,62.85,10.36,3.24,18.48,36.43,7.77
4148,全宇生技-KY,26.29,352.91,299.04,240.31,1460.25,4.22,86.49,6.04,60.43,4.07,0.93,13.92,18.95,58.53,14.15,4.3,110.77,83.6,23.93
4155,訊映,36.81,263.45,179.34,122.69,3870.46,4.46,81.83,3.49,104.58,2.39,0.71,5.95,8.99,20.68,8.19,1.36,81.88,100.49,13.56
4164,承業醫,49.21,159.68,114.47,98.83,393.36,2.07,176.32,2.63,138.78,0.47,0.22,2.29,3.05,16.28,7.28,1.14,51.91,78.88,9.93
4190,佐登-KY,63.46,99.19,53.9,41.87,4460.35,8.62,42.34,2.13,171.36,1.39,0.5,7.37,18.1,57.61,14.84,4.66,9.49,91.5,2.67
4306,炎洲,71.26,111.63,97.33,42.75,0.67,6.1,59.83,1.88,194.14,1.21,0.52,0.36,-1.98,-0.82,-1.16,-0.22,-0.16,11.93,-0.87
4414,如興,57.01,289.05,166.53,70.65,-433.98,5.84,62.5,3.23,113,4.07,0.96,-8.22,-23.56,-18.08,-10.14,-1.94,5,77.85,1.69
4426,利勤,36.55,153.85,221.16,179.43,61.1,6.44,56.67,4.66,78.32,1.28,0.68,19.83,30.41,77.73,28.55,6.26,154.44,144.29,20.47
4438,廣越,18.83,339.39,426.63,327.01,35.36,13.15,27.75,5.55,65.76,4.72,1.2,9.55,12.4,85.64,7.72,7.41,30.35,65.89,-3.63
