"公司代號","公司簡稱","財務結構-負債佔資產比率(%)","財務結構-長期資金佔不動產、廠房及設備比率(%)","償債能力-流動比率(%)","償債能力-速動比率(%)","償債能力-利息保障倍數(%)","經營能力-應收款項週轉率(次)","經營能力-平均收現日數","經營能力-存貨週轉率(次)","經營能力-平均售貨日數","經營能力-不動產、廠房及設備週轉率(次)","經營能力-總資產週轉率(次)","獲利能力-資產報酬率(%)","獲利能力-權益報酬率(%)","獲利能力-稅前純益佔實收資本比率(%)","獲利能力-純益率(%)","獲利能力-每股盈餘(元)","現金流量-現金流量比率(%)","現金流量-現金流量允當比率(%)","現金流量-現金再投資比率(%)"
"1711","永光",41.34,165.89,151.54,66.30,8.88,5.13,71.15,2.24,162.94,1.69,0.70,3.89,5.94,10.46,5.01,0.86,23.36,91.05,4.07
"1712","興農",62.73,140.63,145.31,73.37,727.17,8.47,43.09,3.34,109.28,2.14,1.04,4.25,10.11,20.26,3.49,1.60,24.62,40.05,6.89
"1713","國化",7.52,581.33,2135.82,1808.72,0.00,4.91,74.33,3.56,102.52,1.56,0.26,4.05,4.38,7.33,15.89,0.65,-52.83,-5.84,-3.17
"1714","和桐",48.67,215.41,149.86,102.06,6.37,5.85,62.39,6.33,57.66,3.55,1.01,3.86,6.37,13.99,3.14,0.42,7.81,3.58,3.87
"1717","長興",58.99,222.35,226.88,170.12,10.12,3.03,120.46,4.57,79.86,2.31,0.76,5.73,11.94,28.91,6.73,2.38,20.82,89.63,2.23
"1718","中纖",92.23,"NA","NA","NA","NA","NA","NA","NA","NA",0.38,0.03,0.91,4.84,21.10,14.07,-0.18,4.54,394.12,98.48
"1720","生達",32.59,219.07,179.60,125.97,120.56,3.89,93.83,2.80,130.35,1.72,0.61,6.24,9.20,25.84,10.12,1.90,18.54,86.80,0.62
"1721","三晃",42.90,200.96,232.37,168.61,17.93,4.52,80.75,4.07,89.68,2.22,0.83,6.99,12.37,14.81,7.98,1.17,87.62,382.13,18.53
"1722","台肥",34.03,280.47,910.75,789.23,-199.03,6.48,56.32,5.15,70.87,0.45,0.15,-0.15,-0.25,-0.21,-1.05,-0.13,97.43,134.18,-0.53
"1723","中碳",28.56,271.14,153.88,120.32,179.04,11.21,32.56,8.38,43.55,2.04,0.59,11.91,15.66,51.10,20.20,4.45,31.07,78.60,-2.64
"1724","台硝",28.43,153.61,153.20,105.52,114.62,4.95,73.73,6.53,55.89,1.68,0.77,6.71,9.13,17.24,8.66,1.42,40.23,114.30,4.85
"1725","元禎",50.15,485.54,177.62,166.91,1925.49,7.91,46.14,45.62,8.00,15.98,1.83,4.48,8.17,13.63,2.32,1.14,11.32,194.30,5.56
"1726","永記",16.09,537.97,616.72,479.19,10262.17,3.85,94.80,3.08,118.50,4.66,0.77,10.90,13.01,77.91,13.84,6.52,91.30,149.01,5.53
"1727","中華化",39.29,125.41,126.37,80.31,17.92,3.37,108.30,5.12,71.28,1.87,0.90,4.50,6.81,10.83,4.68,0.88,14.43,183.66,3.10
"1730","花仙子",34.57,520.30,305.96,222.78,4902.06,4.26,85.68,3.15,115.87,6.71,1.11,11.00,16.69,44.37,9.72,3.04,52.89,106.16,7.45
"1731","美吾華",33.55,365.93,209.14,149.28,25.84,2.19,166.66,2.78,131.29,2.74,0.55,3.60,5.24,8.08,6.28,0.68,10.09,53.55,0.02
"1732","毛寶",30.52,217.42,233.28,158.46,-6147.50,5.22,69.92,2.99,122.07,2.71,0.92,-4.07,-5.65,-5.25,-4.42,-0.57,13.72,145.50,4.47
"1733","五鼎",30.73,248.05,386.61,263.04,7.39,4.39,83.14,2.80,130.35,2.04,0.68,0.37,0.16,5.22,0.17,0.03,113.89,79.00,26.52
"1734","杏輝",39.06,157.04,253.10,182.18,-0.60,4.09,89.24,2.05,178.04,0.63,0.34,-0.73,-1.66,-2.08,-3.01,0.10,9.34,36.97,0.88
"1735","日勝化",49.37,189.03,145.17,101.50,9.89,3.17,115.14,4.43,82.39,3.70,1.08,3.02,5.04,11.67,2.43,0.74,20.48,170.24,6.36
"1736","喬山",62.14,400.43,138.40,81.49,3.90,2.78,131.29,2.11,172.98,8.96,0.89,3.55,8.18,32.97,3.55,2.36,9.95,73.79,8.87
"1737","臺鹽",15.12,243.08,603.41,533.22,0.00,13.54,26.95,4.90,74.48,1.02,0.39,5.06,5.94,20.74,12.77,1.76,126.10,81.26,4.51
"1760","寶齡富錦",32.30,194.81,220.54,155.23,388.49,3.44,106.10,2.27,160.79,2.40,0.89,7.60,11.34,20.89,8.55,1.45,56.97,155.33,13.03
"1762","中化生",35.01,115.03,119.16,52.89,15.18,5.94,61.44,1.58,231.01,0.65,0.42,2.34,3.31,12.00,5.02,0.78,42.72,41.20,4.29
"1773","勝一",20.60,291.00,281.61,212.72,2402.93,6.62,55.13,7.08,51.55,4.09,1.19,15.10,19.00,62.93,12.71,5.23,94.11,127.06,6.38
"1776","展宇",37.20,246.26,234.59,171.40,40.52,3.39,107.66,4.48,81.47,2.90,0.90,6.31,10.24,23.48,6.81,1.61,50.85,110.76,6.68
"1783","和康生",28.80,158.24,654.70,300.51,-1.48,3.64,100.27,1.74,209.77,0.71,0.30,-0.73,-1.52,-1.69,-3.64,-0.18,39.60,-28.27,3.10
"1786","科妍",34.11,178.19,312.18,279.43,-506.21,3.78,96.56,2.02,180.69,0.43,0.18,-1.81,-2.85,-5.81,-11.50,-0.50,20.37,26.76,0.90
"1789","神隆",19.99,212.93,389.28,268.57,2344.43,5.10,71.56,0.90,405.55,0.74,0.31,5.51,6.56,10.66,16.34,0.87,98.42,68.31,9.21
"1795","美時",45.15,614.49,138.12,107.14,1.06,4.41,82.76,2.74,133.21,2.93,0.38,0.89,-1.08,0.80,-1.56,-0.56,38.11,37.13,27.05
"1802","台玻",44.85,109.13,94.67,56.85,-1.12,5.34,68.35,3.63,100.55,0.72,0.47,-1.34,-4.03,-6.02,-4.42,-0.62,24.91,38.36,5.35
"1805","寶徠",53.52,1194.06,183.55,71.68,-29.51,1.98,184.34,0.08,4562.50,0.47,0.02,-7.00,-13.61,-13.93,-359.63,-1.39,-34.30,-23.89,-39.09
"1806","冠軍",37.23,149.08,177.62,95.56,1.67,5.30,68.86,1.50,243.33,0.84,0.40,1.12,0.47,1.45,0.69,0.08,28.55,80.27,10.13
"1808","潤隆",72.06,488.78,181.84,36.76,5.79,26.49,13.77,0.35,1042.85,2.84,0.32,7.00,19.95,49.01,18.07,4.41,2.51,11.57,-9.81
"1809","中釉",21.49,237.53,348.77,254.97,1076.34,2.79,130.82,2.16,168.98,1.49,0.49,1.53,1.77,5.62,2.96,0.62,34.67,2357.59,4.67
"1810","和成",50.51,142.58,114.58,75.27,5.63,3.05,119.67,2.32,157.32,1.38,0.51,3.11,5.13,9.62,4.92,0.81,-6.51,79.81,-2.65
"1817","凱撒衛",21.12,237.44,345.97,203.16,233.43,9.78,37.32,3.22,113.35,3.07,1.15,12.90,16.06,46.67,11.11,3.40,76.41,98.74,6.02
"1902","台紙",29.00,207.69,248.48,161.99,-13.00,7.35,49.65,3.22,113.35,1.15,0.48,-2.68,-4.18,-5.75,-5.96,-0.69,75.18,243.56,6.46
"1903","士紙",55.03,425.23,40.59,33.18,-7.55,12.41,29.41,0.22,1659.09,0.06,0.01,-2.45,-5.93,-7.03,-262.92,-0.70,0.00,0.00,0.00
"1904","正隆",61.60,134.07,135.25,84.76,4.13,4.50,81.11,4.83,75.56,1.27,0.68,2.76,5.28,15.33,3.01,1.17,20.48,100.53,3.91
"1905","華紙",39.10,136.61,160.25,113.15,5.49,5.50,66.36,5.94,61.44,1.51,0.74,1.37,2.17,3.02,1.59,0.35,27.59,65.76,2.71
"1906","寶隆",24.64,12616.20,114.64,111.93,62.84,28.12,12.98,104.77,3.48,35.12,0.23,20.52,30.16,65.09,72.70,6.56,52.45,204.32,4.56
"1907","永豐餘",62.38,175.27,131.04,82.45,202.97,4.57,79.86,5.85,62.39,1.35,0.57,1.19,1.28,5.80,0.88,0.08,19.68,50.52,3.88
"1909","榮成",66.33,126.04,100.97,79.77,4.70,3.51,103.98,10.87,33.57,1.03,0.58,6.35,14.55,32.32,7.73,2.79,9.48,77.51,-0.15
"2002","中鋼",51.25,128.34,113.72,34.27,6.73,20.24,18.03,2.80,130.35,0.60,0.38,3.30,5.90,13.88,7.26,1.04,44.78,108.81,4.71
"2006","東和鋼鐵",35.65,156.47,145.20,57.60,16.76,7.77,46.97,3.88,94.07,1.51,0.69,4.28,6.35,16.85,5.87,1.49,36.92,171.27,4.44
"2007","燁興",78.10,106.92,80.89,39.48,0.84,45.66,7.99,7.42,49.19,0.64,0.49,-0.96,-7.23,-4.01,-3.53,-0.41,2.54,12.54,0.35
"2008","高興昌",43.71,175.93,60.19,46.42,-339.64,12.28,29.72,3.27,111.62,0.65,0.20,-2.13,-4.45,-5.89,-12.94,-0.59,-9.12,-170.14,-1.83
"2009","第一銅",38.29,369.68,128.05,50.05,-926.91,11.47,31.82,2.00,182.50,2.62,0.51,-3.07,-5.27,-3.51,-6.36,-0.44,0.00,162.80,0.00
"2010","春源",29.19,262.71,304.02,224.32,33.20,4.19,87.11,4.57,79.86,3.31,1.04,4.24,5.88,13.17,4.01,1.02,26.18,225.87,3.80
"2012","春雨",62.31,152.44,122.29,67.77,4.51,4.04,90.34,2.33,156.65,2.53,0.79,3.81,7.91,14.37,3.71,0.95,9.13,171.46,3.66
"2013","中鋼構",71.48,210.47,109.65,42.22,2.75,5.00,73.00,2.70,135.18,7.71,1.14,0.88,1.67,6.28,0.42,0.37,-2.60,-12.70,-5.22
"2014","中鴻",69.67,113.78,54.74,15.68,9.77,37.45,9.74,7.45,48.99,2.12,1.09,6.80,23.84,13.33,5.72,1.33,32.68,91.28,11.58
"2015","豐興",15.55,223.89,335.98,218.53,1372.40,19.27,18.94,6.50,56.15,2.83,1.07,9.40,11.05,37.77,8.67,3.12,95.86,136.81,4.53
"2017","官田鋼",35.91,178.17,119.01,43.55,7.63,11.20,32.58,2.86,127.62,1.30,0.56,4.10,5.65,9.55,6.45,0.57,18.86,48.05,3.98
"2020","美亞",46.12,351.42,126.76,70.77,18.72,8.02,45.51,3.00,121.66,4.54,0.78,7.98,14.19,22.33,9.72,1.65,22.22,189.67,11.58
"2022","聚亨",56.83,98.08,76.60,32.67,1.37,13.12,27.82,3.20,114.06,0.84,0.53,0.87,-0.69,1.27,-0.56,-0.16,8.93,34.98,3.91
"2023","燁輝",63.13,153.50,102.10,58.52,5.27,16.05,22.74,6.50,56.15,1.43,0.67,3.83,8.03,19.63,4.50,1.46,14.11,44.44,3.34
"2024","志聯",44.52,129.32,164.87,105.53,7.60,5.15,70.87,3.46,105.49,1.17,0.67,5.39,9.02,10.36,7.13,1.03,42.15,"NA",9.48
"2025","千興",45.60,114.19,90.84,27.30,4.34,155.60,2.34,5.60,65.17,3.20,1.51,4.76,7.76,2.85,2.52,0.33,39.70,171.63,8.37
"2027","大成鋼",66.64,510.54,302.29,67.92,2.47,12.32,29.62,1.54,237.01,7.27,1.05,2.68,4.38,12.21,1.41,0.61,31.63,52.93,8.75
"2028","威致",82.29,103.37,89.65,26.06,121.08,20.32,17.96,6.97,52.36,1.66,1.16,1.58,1.24,0.51,0.18,0.04,20.37,46.24,5.21
"2029","盛餘",16.30,370.07,589.30,455.97,330.67,17.85,20.44,7.34,49.72,4.80,1.25,12.59,15.35,49.37,10.05,3.96,76.06,224.88,3.08
"2030","彰源",68.76,132.41,123.51,53.59,3.81,9.75,37.43,2.73,133.69,2.52,1.03,3.90,9.18,13.69,2.73,1.08,12.29,209.67,7.80
"2031","新光鋼",53.25,237.56,139.25,90.32,9.62,2.89,126.29,2.41,151.45,2.11,0.54,7.37,15.41,27.12,11.69,2.67,12.76,79.86,5.55
"2032","新鋼",17.15,304.27,842.39,611.02,290.30,5.20,70.19,9.75,37.43,4.63,1.40,3.64,4.45,6.65,2.59,0.56,0.00,186.64,0.00
"2033","佳大",23.96,200.83,187.14,97.90,14.29,3.93,92.87,2.23,163.67,1.68,0.64,3.79,4.83,6.46,5.66,0.56,43.68,84.31,8.92
"2034","允強",35.18,292.92,180.43,77.10,4323.51,10.03,36.39,3.93,92.87,6.90,1.52,7.47,10.92,22.87,4.50,1.95,8.88,104.02,-0.22
"2038","海光",36.31,107.24,166.05,107.39,9.15,9.34,39.07,5.86,62.28,1.37,0.79,2.28,3.86,13.91,2.36,0.65,62.21,97.01,10.74
"2049","上銀",55.11,125.37,109.50,66.19,8.43,3.13,116.61,1.98,184.34,0.96,0.49,3.33,6.56,43.31,5.96,4.83,41.56,51.73,17.32
"2059","川湖",12.69,632.53,743.88,713.94,"NA",4.19,87.11,5.87,62.18,3.21,0.45,16.40,18.79,207.07,35.19,16.49,150.95,206.69,7.27
"2062","橋椿",53.66,124.02,146.19,98.47,5923.41,4.34,84.10,3.77,96.81,0.82,0.52,7.04,14.03,59.12,12.04,4.58,45.68,43.18,7.86
"2069","運錩",54.90,153.42,106.25,54.20,4.89,9.67,37.74,5.58,65.41,3.68,1.39,6.54,11.36,25.02,3.76,2.36,5.75,112.23,2.08
"2101","南港",49.56,156.61,139.50,53.18,18.40,5.22,69.92,1.02,357.84,1.21,0.45,4.78,8.77,18.61,9.94,1.25,12.99,98.90,4.13
"2102","泰豐",30.66,169.36,340.02,229.86,4.56,3.74,97.59,3.68,99.18,3.00,0.38,0.00,-0.09,0.98,-0.17,-0.01,296.46,211.14,17.84
"2103","台橡",42.72,221.36,136.77,82.41,11.61,7.59,48.08,4.54,80.39,2.86,0.90,4.08,6.23,19.47,4.06,1.20,9.11,103.78,-0.18
"2104","國際中橡",37.30,233.18,227.74,196.29,9.60,4.71,77.49,5.34,68.35,1.61,0.53,5.25,7.55,44.05,8.89,2.50,28.90,127.04,3.43
"2105","正新",47.51,119.10,146.16,106.58,1945.00,9.37,38.95,5.98,61.03,1.12,0.70,8.45,14.98,55.21,11.37,4.09,68.53,117.44,8.54
"2106","建大",48.56,302.14,350.76,281.57,23.35,7.76,47.03,3.76,97.07,2.80,0.70,7.82,14.31,43.46,10.49,3.54,54.69,171.18,5.94
"2107","厚生",22.30,1312.77,339.30,149.57,32.75,7.46,48.92,0.21,1738.09,1.97,0.12,2.29,2.83,9.56,19.15,0.71,8.31,96.37,-1.31
"2108","南帝",17.82,266.18,493.72,343.43,600.35,8.56,42.64,7.17,50.90,3.31,1.12,9.49,11.50,22.02,8.05,1.71,41.40,106.70,-3.43
"2109","華豐",38.16,173.52,206.81,147.15,7.71,5.61,65.06,3.30,110.60,1.63,0.72,2.83,3.90,9.30,3.28,0.13,29.72,175.66,4.43
"2114","鑫永銓",15.44,210.06,386.10,335.74,355.75,8.47,43.09,5.10,71.56,1.38,0.60,13.45,15.63,63.36,22.32,5.19,117.80,136.81,3.16
"2115","六暉-KY",32.51,398.09,408.74,324.89,44.57,3.84,95.05,4.24,86.08,4.22,0.87,10.93,15.52,58.38,12.22,4.27,69.28,91.19,6.91
"2201","裕隆",64.27,237.62,99.40,90.01,10.78,1.53,238.56,9.96,36.64,3.35,0.52,0.94,2.22,19.48,1.59,0.91,-6.47,6.01,-10.60
"2204","中華",15.21,844.19,304.68,228.50,337.02,13.91,26.24,6.44,56.67,6.04,0.63,5.78,6.83,29.57,9.17,2.34,41.31,87.44,1.44
"2206","三陽工業",58.75,237.65,158.14,112.85,0.91,9.69,37.66,4.07,89.68,3.13,0.85,-0.08,-1.67,-0.17,-0.83,-0.37,35.80,119.13,8.22
"2207","和泰車",71.73,207.73,117.32,102.33,325.67,1.78,205.05,18.33,19.91,4.99,1.01,7.06,25.03,266.35,6.99,19.66,12.64,48.70,8.35
"2208","台船",55.80,135.79,118.51,7.99,-22.19,29.23,12.48,4.69,77.82,1.45,0.61,-4.79,-9.86,-20.64,-8.17,-1.73,"NA",138.24,-1.26
"2227","裕日車",27.52,1375.72,203.52,203.23,161.86,56.41,6.47,10784.52,0.03,19.16,1.14,15.30,21.29,186.20,13.28,15.44,-17.66,8.07,-17.55
"2228","劍麟",24.30,248.26,336.16,255.50,600.49,5.75,63.47,4.17,87.52,3.04,0.98,15.18,19.67,122.74,15.42,9.09,86.46,88.16,10.07
"2231","為升",49.59,351.81,187.01,164.08,65.26,3.51,103.98,3.59,101.67,3.44,0.70,23.15,41.54,145.82,32.60,12.17,49.28,123.35,10.02
"2233","宇隆",29.71,205.74,226.91,178.11,100.91,4.62,79.00,3.06,119.28,1.89,0.71,11.47,15.29,97.24,15.99,6.94,66.65,212.56,13.81
"2236","百達-KY",35.05,435.67,332.51,247.10,23.07,3.30,110.60,4.00,91.25,5.34,1.01,8.56,11.98,62.63,8.10,3.08,23.21,86.28,2.04
"2239","英利-KY",52.27,177.75,119.38,74.32,16.94,4.20,86.90,4.28,85.28,2.68,0.88,8.43,16.50,156.72,9.03,11.48,19.16,75.60,8.82
"2243","宏旭-KY",76.97,200.91,110.56,33.75,4.55,3.94,92.63,0.70,521.42,4.39,0.53,3.90,17.89,36.71,5.78,3.80,0.01,"*****",-4.33
"2301","光寶科",62.40,339.74,135.77,111.10,23.71,4.09,89.24,6.61,55.21,8.25,1.09,4.68,12.40,53.78,4.08,4.05,12.48,115.35,7.44
"2302","麗正",20.90,374.93,156.11,126.67,10.31,4.48,81.47,3.08,118.50,1.08,0.25,0.77,0.82,1.14,2.68,0.08,37.42,150.24,10.06
"2303","聯電",43.43,124.22,153.48,114.73,4.33,6.98,52.29,6.78,53.83,0.72,0.41,1.35,3.75,7.35,2.61,0.68,64.53,75.74,4.11
"2305","全友",36.89,332.69,153.09,126.37,13.03,9.70,37.62,2.02,180.69,1.36,0.24,0.80,1.15,1.62,2.94,0.08,55.61,32.10,19.08
"2308","台達電",45.13,367.27,170.31,134.95,6561.65,4.13,88.37,5.59,65.29,5.20,0.93,8.29,15.13,95.44,8.77,7.24,38.02,115.40,10.62
"2312","金寶",67.72,161.94,103.68,69.50,5.60,8.27,44.13,11.51,31.71,7.99,1.94,3.42,7.78,16.17,1.40,0.87,24.35,79.05,19.81
"2313","華通",59.67,149.41,169.47,123.48,8.39,3.96,92.17,6.31,57.84,1.97,0.89,3.73,7.92,19.95,3.57,1.36,35.65,78.23,6.86
"2314","台揚",56.25,475.74,164.07,115.21,10.57,5.47,66.72,4.84,75.41,12.37,1.36,3.24,7.57,10.53,2.16,0.81,11.54,77.55,6.59
"2316","楠梓電",37.93,615.56,335.21,302.49,2.34,3.56,102.52,5.75,63.47,2.84,0.35,0.52,0.52,1.53,0.96,0.17,10.26,67.18,-5.30
"2317","鴻海",56.26,433.18,154.17,122.21,12.02,6.54,55.81,9.25,39.45,13.50,1.78,7.01,13.80,114.23,3.47,8.60,13.89,120.97,6.70
"2321","東訊",81.12,508.86,109.23,82.23,3.23,5.16,70.73,4.52,80.75,22.24,1.52,3.40,13.24,1.11,1.55,0.16,-3.07,329.29,-5.43
"2323","中環",27.63,161.42,202.50,158.40,-11.64,4.65,78.49,3.53,103.39,0.69,0.35,-6.58,-9.72,-11.02,-20.10,-1.17,18.13,637.72,1.64
"2324","仁寶",67.64,657.59,143.60,120.22,13.47,4.50,81.11,15.51,23.53,33.88,2.27,2.87,8.08,26.70,1.16,1.88,0.61,57.59,-2.37
"2327","國巨",53.87,223.10,129.47,107.95,26.62,3.22,113.35,3.88,94.07,2.19,0.58,8.22,15.99,96.36,13.53,6.83,30.30,223.52,11.29
"2328","廣宇",38.03,539.65,183.94,157.52,95.26,2.94,124.14,9.43,38.70,7.21,0.98,6.83,11.06,27.91,6.88,2.14,22.31,84.28,8.93
"2329","華泰",63.06,99.90,71.72,51.99,5.22,5.48,66.60,9.38,38.91,1.83,0.88,3.52,8.07,7.90,3.19,0.63,26.78,82.10,7.86
"2330","台積電",26.31,157.17,256.95,241.34,117.74,8.78,41.57,8.18,44.62,1.02,0.53,19.03,25.60,148.84,35.27,12.89,169.63,108.57,11.51
"2331","精英",48.79,388.63,152.96,118.67,-32.04,4.32,84.49,7.20,50.69,8.45,1.21,-3.41,-6.65,-23.95,-2.93,-1.70,7.53,71.00,-1.69
"2332","友訊",48.79,780.89,142.81,106.79,-5.64,4.24,86.08,3.28,111.28,18.00,1.13,-3.80,-9.09,-12.11,-4.16,-1.50,7.57,42.40,4.35
"2337","旺宏",48.46,164.45,173.75,100.98,-0.55,6.95,52.51,2.23,163.67,1.50,0.66,0.02,-1.34,-1.30,-1.02,-0.07,53.93,56.89,4.34
"2340","光磊",26.76,274.85,258.26,204.60,30.61,3.42,106.72,3.11,117.36,1.79,0.49,7.81,10.94,17.99,15.57,1.57,31.91,120.33,1.90
"2342","茂矽",64.01,221.78,87.24,56.87,-287.68,3.99,91.47,5.07,71.99,2.88,0.59,-4.48,-14.62,-2.66,-8.96,-0.33,2.27,"NA",0.15
"2344","華邦電",33.48,155.30,186.63,126.78,21.07,7.60,48.02,3.74,97.59,1.26,0.64,5.04,7.36,10.48,7.46,0.81,68.40,129.69,6.62
"2345","智邦",49.50,960.42,187.37,143.59,0.00,7.62,47.90,6.47,56.41,29.54,1.81,11.62,22.18,45.69,6.43,3.51,42.25,98.76,23.13
"2347","聯強",65.67,622.83,122.63,79.38,971.87,7.17,50.90,9.42,38.74,49.32,2.61,4.13,11.42,34.33,1.42,2.92,9.91,27.74,14.07
"2348","海悅",35.65,252822.06,291.35,149.36,3.59,2.89,126.29,0.41,890.24,590.36,0.23,0.84,0.91,2.15,2.27,0.12,39.14,12.35,14.62
"2349","錸德",35.29,156.60,174.74,125.07,-11.11,4.73,77.16,3.24,112.65,0.67,0.36,-8.55,-13.98,-12.86,-25.01,-1.28,24.08,129.11,2.51
"2351","順德",46.40,171.90,210.16,120.72,24.66,4.59,79.52,3.14,116.24,1.97,0.88,8.40,15.36,55.06,9.16,4.00,58.79,113.73,8.10
"2352","佳世達",65.43,236.92,103.24,68.70,9.02,5.14,71.01,6.78,53.83,6.75,1.32,4.67,12.65,24.63,3.14,2.21,15.70,65.43,14.73
"2353","宏碁",65.19,1394.36,126.98,86.93,-17.88,5.03,72.56,5.73,63.69,50.88,1.38,-2.78,-7.93,-15.34,-2.11,-1.62,7.85,46.07,16.63
"2354","鴻準",28.00,1166.53,244.13,188.73,193.97,3.29,110.94,15.21,23.99,7.57,0.59,7.93,10.84,96.96,13.38,7.59,35.56,408.43,7.72
"2355","敬鵬",36.00,196.00,183.00,135.00,90.00,4.87,74.94,5.46,66.84,2.76,0.96,10.00,15.00,84.00,10.00,6.26,43.00,126.00,10.00
"2356","英業達",66.82,174.03,118.86,90.95,12.83,6.48,56.32,12.60,28.96,11.08,2.35,3.05,8.06,19.76,1.16,1.57,5.16,111.03,0.01
"2357","華碩",49.42,1424.09,162.60,107.33,389.85,5.37,67.97,3.60,101.38,40.97,1.34,5.64,11.09,326.92,4.20,25.85,29.26,90.54,18.33
"2358","廷鑫",76.13,176.43,198.50,135.81,-33.11,16.57,22.02,13.27,27.50,5.18,1.79,-13.93,-36.77,-30.00,-7.97,-3.11,25.69,-0.24,8.64
"2359","所羅門",17.52,1004.38,405.74,354.51,18785.39,3.41,107.03,9.02,40.46,8.12,0.67,3.19,3.17,11.16,4.73,0.95,47.87,383.47,10.71
"2360","致茂",42.10,512.48,237.39,190.86,49.56,3.92,93.11,2.77,131.76,4.24,0.67,10.12,17.18,52.38,14.80,4.53,42.36,84.19,8.31
"2362","藍天",61.65,1366.71,103.90,58.89,2.15,8.27,44.13,1.94,188.14,4.65,0.17,1.23,1.30,17.14,3.02,0.92,14.98,28.75,22.04
"2363","矽統",0.90,866.76,2686.33,2608.47,0.00,4.29,85.08,0.62,588.70,0.24,0.03,-2.72,-2.75,-1.57,-103.28,-0.34,-370.75,-5557.45,-2.68
"2364","倫飛",62.98,97.80,61.40,30.76,-15.22,9.34,39.07,2.82,129.43,1.79,0.65,-13.09,-36.11,-14.85,-21.13,-1.95,0.00,15.90,0.00
"2365","昆盈",34.25,505.46,193.95,164.13,24.78,6.80,53.67,4.86,75.10,4.67,0.65,-4.97,-7.68,-9.78,-8.22,-1.09,17.90,240.68,6.67
"2367","燿華",58.18,127.93,109.25,85.94,-746.00,2.86,127.62,9.74,37.47,1.20,0.65,-3.15,-7.72,-15.04,-5.66,-1.27,5.88,60.29,-0.12
"2368","金像電",67.38,158.22,130.38,127.13,1.74,3.08,118.50,6.71,54.39,2.57,0.87,1.63,2.01,3.46,0.75,0.26,16.15,173.34,7.99
"2369","菱生",34.60,165.34,277.99,236.94,10.52,4.42,82.57,10.22,35.71,1.07,0.58,2.57,3.67,5.45,4.11,0.62,40.92,150.01,4.09
"2371","大同",63.98,189.21,126.27,107.93,0.48,6.63,55.05,3.72,98.11,1.04,0.35,0.01,-5.25,-9.43,-4.56,-1.03,4.07,61.46,1.30
"2373","震旦行",50.43,558.93,167.35,142.32,5136.78,8.15,44.78,5.35,68.22,8.32,0.94,8.95,16.70,47.13,9.30,4.02,20.33,78.21,2.23
"2374","佳能",34.77,215.90,169.74,133.67,87.64,4.88,74.79,5.66,64.48,2.96,0.81,3.26,5.06,17.52,3.96,1.39,10.38,119.32,0.26
"2375","凱美",32.08,293.96,246.78,210.56,0.00,3.39,107.66,6.66,54.80,4.33,0.76,-1.21,-2.10,-4.49,-1.81,-0.66,0.00,315.74,0.00
"2376","技嘉",36.59,599.60,244.69,167.91,30.92,9.86,37.01,4.81,75.88,13.21,1.51,6.84,10.11,47.09,4.38,3.64,33.22,120.04,9.50
"2377","微星",46.72,535.60,192.11,115.93,226291.61,7.66,47.65,5.44,67.09,19.42,2.11,10.08,18.57,68.91,4.78,5.79,21.72,"NA",8.40
"2379","瑞昱",58.88,714.90,150.72,133.65,23.01,6.49,56.24,5.05,72.27,11.84,0.75,6.20,13.47,66.19,7.81,6.02,16.42,121.30,11.78
"2380","虹光",23.73,315.66,328.78,208.96,0.00,3.02,120.86,1.90,192.10,2.47,0.60,-8.08,-10.07,-11.00,-13.37,-1.45,-0.56,132.47,-0.09
"2382","廣達",76.22,350.12,124.65,95.40,9.95,5.37,67.97,6.93,52.66,19.66,1.52,3.09,11.02,52.66,1.72,3.93,11.00,16.91,16.39
"2383","台光電",45.34,246.57,195.01,166.38,144.95,3.03,120.46,8.23,44.34,4.77,1.15,15.14,27.46,122.83,12.57,8.70,35.89,141.63,7.20
"2385","群光",55.64,199.09,120.44,85.03,69.72,4.04,90.34,5.70,64.03,5.31,1.25,5.83,15.21,75.26,4.59,5.24,23.28,115.44,13.70
"2387","精元",40.10,225.21,185.57,151.75,47.62,2.49,146.58,5.13,71.15,3.37,0.90,3.81,6.41,37.80,4.11,2.11,23.57,226.78,8.76
"2388","威盛",60.65,254.75,128.19,105.42,4.89,15.13,24.12,2.44,149.59,2.18,0.50,2.15,4.63,3.59,3.67,0.41,0.00,0.00,0.00
"2390","云辰",18.71,444.20,271.62,146.08,-3.28,7.21,50.62,1.16,314.65,1.26,0.24,-1.33,-1.96,-1.68,-6.32,-0.23,-39.58,-101.60,-7.81
"2392","正崴",60.16,184.22,111.21,77.81,4.63,5.22,69.92,7.22,50.55,4.30,1.26,1.49,2.72,25.78,0.85,1.55,24.78,83.78,12.81
"2393","億光",53.40,219.63,198.25,177.81,17.12,3.25,112.30,8.71,41.90,2.63,0.77,5.19,10.31,50.56,6.27,4.13,34.24,"NA",7.27
"2395","研華",34.13,268.62,185.23,132.00,61517.14,6.09,59.93,4.76,76.68,4.27,1.16,15.72,23.30,112.11,13.54,8.96,70.08,103.81,17.16
"2397","友通",21.64,551.96,403.14,346.76,0.00,6.62,55.13,5.50,66.36,6.56,0.98,13.49,16.89,57.59,13.77,4.59,46.86,63.39,1.40
